"paper_id","category","year","keywords","cited_by"
"10.1109/HPCA47549.2020.00046","MLAccelerator",2020,"architectures accelerators classification recognition applications networks designing efficient platforms dissipation","2"
"10.1109/TNNLS.2019.2899386","MLAccelerator",2020,"inference bayesian learning classification backpropagation compared accuracy multi propose divergence","0"
"10.1109/ddecs50862.2020.9095688","MLAccelerator",2020,"accelerators iterative computations implementation reconfigurable computation applications system handling configurable","0"
"10.1109/FPL57034.2022.00040","MLAccelerator",2022,"heterogeneity performance unstructured applications capability approaches defined acceleration modalities typologies","0"
"10.1109/MM.2018.043191125","MLAccelerator",2018,"multiplier precision inference computing constrained algorithms learning devices component accelerators","1"
"10.1016/j.future.2020.04.012","MLAccelerator",2020,"processing learning accelerators security environments extensive techniques dimension computing benefits","1"
"10.1145/3418465","MLAccelerator",2021,"designs accelerators applications processing systems performance efficiency specialized advantages highly","0"
"10.1063/5.0127492","MLAccelerator",2023,"accelerators processing optical significant heterogeneous throughput potential classification engineering interest","0"
"10.1145/1562514.1562516","MLAccelerator",2009,"performance system general accelerators significantly specific architecture accelerator connected significant","0"
"10.3390/electronics10060652","MLAccelerator",2021,"factoring applications elements accelerators modern learning primary substantially propagation accumulation","2"
"10.1109/MM.2022.3226630","MLAccelerator",2023,"inference ternary network convolutional constraints applications consumption power reasonable challenging","0"
"10.1109/MECO55406.2022.9797110","MLAccelerator",2022,"architecture classification implementing present scalable precision design vectors features process","0"
"10.1117/12.650951","MLAccelerator",2006,"treatment accelerator students handheld linear control insufficient patients alternative controlled","0"
"10.1109/iedm19573.2019.8993434","MLAccelerator",2019,"efficiency inference accelerators dominates neural network computationally scaling reliability efficient","0"
"10.1145/2996192","MLAccelerator",2017,"computing multiplication conversion architecture control distributed significant compared throughput resistive","4"
"10.1109/ISOCC50952.2020.9332929","MLAccelerator",2020,"convolutional implementation partition implement performance","0"
"10.1109/ACCESS.2022.3203566","MLAccelerator",2022,"performance accelerators applications systems consolidated widespread especially inference accelerated successfully","0"
"10.1016/j.micpro.2019.102960","MLAccelerator",2020,"implementation complex effective learning demonstrated emergence technologies availability particular processing","0"
"10.1038/s41928-023-00977-1","MLAccelerator",2023,"computational computing materials solutions conventional complementary computation alternative development technology","0"
"10.1145/3218603.3218611","MLAccelerator",2018,"learning models performance state art evaluating directly terms obtained environments","5"
"10.1109/icecs46596.2019.8965031","MLAccelerator",2019,"classification computing clustering implemented complexity accelerators implementation frequently techniques sensors","0"
"10.1109/MWSCAS47672.2021.9531848","MLAccelerator",2021,"complexity compared proposed computational classification according obtained conventional training critical","1"
"10.1007/s40042-023-00848-0","MLAccelerator",2023,"prediction model models characteristics environmental varying measured important profiles sources","0"
"10.1103/PhysRevE.107.045302","MLAccelerator",2023,"adaptive particle improving distribution approach variation convolutional diffraction compact developing","0"
"10.1109/ACCESS.2021.3076207","MLAccelerator",2021,"computing bayesian parallel probabilistic supporting sampling distributions processing applications compute","0"
"10.1109/dac18072.2020.9218533","MLAccelerator",2020,"accelerators development approximate research abundant circuits based previous illustrated studies","0"
"10.1109/MC.2016.312","MLAccelerator",2016,"conventional traction alternative systems efficiency computing dissipation instruction relative proposed","4"
"10.1126/sciadv.abn8325","MLAccelerator",2022,"functionalities dynamics considerable accelerating properties interest transient attractors spontaneous experimentally","1"
"10.1145/2997649","MLAccelerator",2017,"applications actionable unstructured organized massive growing practical especially increasingly traditional","0"
"10.1109/HPCS.2018.00090","MLAccelerator",2018,"infrastructures approach performance framework programming proposed adopting network heterogeneous efficiency","0"
"10.1109/TNNLS.2017.2665555","MLAccelerator",2018,"computational applications acceleration architecture implemented performance presence commercial considerably practical","5"
"10.1016/j.sysarc.2020.101839","MLAccelerator",2021,"hardware researchers accelerators techniques learning recognition translation generation effectiveness intelligence","2"
"10.3390/electronics9050781","MLAccelerator",2020,"approaches performance limitations alignment accelerators challenging particle tuning optimal different","3"
"10.1145/3126908.3126964","MLAccelerator",2017,"systems accelerators resilience learning networks solving successful neural specialized efficiency","19"
"10.1109/IPDPS.2017.59","MLAccelerator",2017,"accelerators requirements interleave optimizations networks mainstream application learning domains convolutional","2"
"10.1109/MICRO.2018.00021","MLAccelerator",2018,"system constrains physical accelerator learning accelerators communication transparently inter providing","5"
"10.1109/TC.2020.3048624","MLAccelerator",2022,"networks accelerators logical convolutional applications perceptron multilayer existing underutilization elements","1"
"10.1109/TCSII.2022.3188428","MLAccelerator",2022,"implementation respectively convolutional presents network neural utilization computing processing reducing","0"
"10.14778/3352063.3352074","MLAccelerator",2019,"incorporate learning functionality starting engines characteristics relational different operators integrating","0"
"10.1109/ISLPED58423.2023.10244262","MLAccelerator",2023,"system computation conventional learning level accelerators computations computing decryption encryption","0"
"10.1109/ISVLSI54635.2022.00030","MLAccelerator",2022,"applications accelerating recognition dependencies detection activity implementing variants recent rnn","1"
"10.1109/icasid.2019.8925182","MLAccelerator",2019,"processing network computation data development artificial intelligence industry fields convolutional","0"
"10.1007/s41605-020-00180-2","MLAccelerator",2020,"complex operation positron electron background collider luminosity challenging accelerator accurate","0"
"10.1109/IPDPSW.2019.00159","MLAccelerator",2019,"including frameworks interface supporting learning performance framework supports extension support","0"
"10.1109/TCSI.2018.2852260","MLAccelerator",2018,"proposed solutions implementation architectures recognition processing increasingly learning particular applications","3"
"10.14778/3476311.3476374","MLAccelerator",2021,"data learning computation efficiently tf models requires feeding transformations accelerators","1"
