"cited_paper_id","citing_paper_id"
"10.7498/aps.71.20220111","10.1088/0957-4484/24/38/384010"
"10.7498/aps.71.20220111","10.1021/nl904092h"
"10.7498/aps.71.20220111","10.1002/adfm.202101201"
"10.7498/aps.71.20220111","10.1016/j.nanoen.2019.104262"
"10.7498/aps.71.20220111","10.1038/s41565-019-0501-3"
"10.1002/pssr.201900082","10.1039/c8nr07442a"
"10.1002/pssr.201900082","10.1021/nn501824r"
"10.1002/pssr.201900082","10.1002/adom.201400472"
"10.1002/pssr.201900082","10.1039/c8nr07133k"
"10.1002/pssr.201900082","10.1021/nl904092h"
"10.1002/pssr.201900082","10.1109/JETCAS.2017.2773124"
"10.1002/pssr.201900082","10.1016/j.nanoen.2018.08.018"
"10.1002/pssr.201900082","10.1016/j.nanoen.2018.10.018"
"10.1002/pssr.201900082","10.1002/adma.201800195"
"10.1021/acsami.3c00254","10.1002/adfm.202005443"
"10.1021/acsami.3c00254","10.1039/d1nr00148e"
"10.1021/acsami.3c00254","10.1126/science.aaw5581"
"10.1021/acsami.3c00254","10.1021/acs.nanolett.9b00180"
"10.1021/acsami.3c00254","10.1002/adfm.202113050"
"10.1021/acsami.3c00254","10.1002/adfm.201908901"
"10.1021/acsami.3c00254","10.1002/adfm.202004609"
"10.1021/acsami.3c00254","10.1002/aelm.201900765"
"10.1088/2632-959X/ac280e","10.3389/fnins.2016.00333"
"10.1109/MDAT.2021.3102013","10.1145/3297858.3304049"
"10.1109/MDAT.2021.3102013","10.1109/ISCA.2016.13"
"10.1109/MDAT.2021.3102013","10.3389/fnins.2013.00118"
"10.1109/MDAT.2021.3102013","10.1016/j.bica.2016.11.002"
"10.1109/MDAT.2021.3102013","10.1109/TCSI.2016.2529279"
"10.1109/MDAT.2021.3102013","10.1109/ISCA.2016.12"
"10.1109/MDAT.2021.3102013","10.1109/TCAD.2017.2729466"
"10.1007/s10853-018-2134-6","10.1109/ISCA.2016.13"
"10.1007/s10853-018-2134-6","10.1021/nn501824r"
"10.1007/s10853-018-2134-6","10.1021/nl904092h"
"10.1007/s10853-018-2134-6","10.1109/LED.2016.2622716"
"10.1007/s10853-018-2134-6","10.1039/c6nr00476h"
"10.1007/s10853-018-2134-6","10.3389/fnins.2013.00186"
"10.1007/s10853-018-2134-6","10.1002/adma.201203680"
"10.1007/s10853-018-2134-6","10.1109/TED.2011.2147791"
"10.1109/TNANO.2016.2525039","10.11138/FNeur/2013.28.3.191"
"10.1109/TNANO.2016.2525039","10.1016/S0893-6080(97)00011-7"
"10.1109/TNANO.2016.2525039","10.1002/adfm.201202383"
"10.1109/TNANO.2016.2525039","10.1109/TED.2011.2147791"
"10.7498/aps.71.20220974","10.3389/fnins.2020.571292"
"10.3389/fnano.2022.886586","10.3389/fnano.2022.886586"
"10.1002/aisy.202000119","10.1088/0957-4484/24/38/384010"
"10.1002/aisy.202000119","10.1021/acsami.9b02086"
"10.1002/aisy.202000119","10.1038/s41565-019-0501-3"
"10.3390/nano13192720","10.1002/adfm.202005443"
"10.3390/nano13192720","10.1088/1741-2560/13/5/051001"
"10.3390/nano13192720","10.1038/s41598-018-35828-z"
"10.3390/nano13192720","10.1016/j.isci.2020.101676"
"10.3390/nano13192720","10.1016/S0893-6080(97)00011-7"
"10.3390/nano13192720","10.1038/s41467-022-30539-6"
"10.3390/nano13192720","10.1088/2053-1583/ab23ba"
"10.3390/nano13192720","10.1002/aelm.201901107"
"10.3390/nano13192720","10.1038/s41427-019-0118-x"
"10.1080/14686996.2022.2152290","10.1039/c8nr07442a"
"10.1080/14686996.2022.2152290","10.1038/s41928-019-0331-1"
"10.1080/14686996.2022.2152290","10.1126/science.aaw5581"
"10.1080/14686996.2022.2152290","10.1002/adma.201604310"
"10.1080/14686996.2022.2152290","10.1002/adfm.202102015"
"10.1080/14686996.2022.2152290","10.1021/acsami.0c14325"
"10.1080/14686996.2022.2152290","10.1021/nl904092h"
"10.1080/14686996.2022.2152290","10.1021/acsami.1c12735"
"10.1080/14686996.2022.2152290","10.1021/acs.nanolett.9b00180"
"10.1080/14686996.2022.2152290","10.1002/adma.202105017"
"10.1080/14686996.2022.2152290","10.1016/j.nanoen.2021.106010"
"10.1080/14686996.2022.2152290","10.1038/s41467-022-30539-6"
"10.1080/14686996.2022.2152290","10.1021/acsomega.1c06864"
"10.1080/14686996.2022.2152290","10.1021/acsami.9b23595"
"10.1080/14686996.2022.2152290","10.1063/5.0013638"
"10.1080/14686996.2022.2152290","10.1002/adfm.201200244"
"10.1016/j.mtphys.2021.100393","10.1002/aisy.201900189"
"10.1016/j.mtphys.2021.100393","10.1021/acsami.9b10072"
"10.1016/j.mtphys.2021.100393","10.1002/adfm.202005443"
"10.1016/j.mtphys.2021.100393","10.1063/5.0028539"
"10.1016/j.mtphys.2021.100393","10.1109/JETCAS.2018.2813389"
"10.1016/j.mtphys.2021.100393","10.1021/nn501824r"
"10.1016/j.mtphys.2021.100393","10.1038/s41467-018-04485-1"
"10.1016/j.mtphys.2021.100393","10.1038/s41928-019-0360-9"
"10.1016/j.mtphys.2021.100393","10.1002/aelm.201600090"
"10.1016/j.mtphys.2021.100393","10.1039/c8nr07133k"
"10.1016/j.mtphys.2021.100393","10.1021/nl904092h"
"10.1016/j.mtphys.2021.100393","10.1109/TNANO.2016.2545690"
"10.1016/j.mtphys.2021.100393","10.1021/acs.nanolett.9b00180"
"10.1016/j.mtphys.2021.100393","10.1016/j.isci.2020.101889"
"10.1016/j.mtphys.2021.100393","10.1002/admt.201800457"
"10.1016/j.mtphys.2021.100393","10.1021/acs.chemmater.0c03112"
"10.1016/j.mtphys.2021.100393","10.1002/adma.201905764"
"10.1016/j.mtphys.2021.100393","10.1088/1361-6463/aade3f"
"10.1016/j.mtphys.2021.100393","10.1063/1.5122249"
"10.1016/j.mtphys.2021.100393","10.1016/j.nanoen.2020.104930"
"10.1016/j.mtphys.2021.100393","10.1021/acs.chemrev.9b00730"
"10.1016/j.mtphys.2021.100393","10.1002/adfm.201908901"
"10.1016/j.mtphys.2021.100393","10.1063/5.0020014"
"10.1016/j.mtphys.2021.100393","10.1088/1361-6463/aae641"
"10.1016/j.mtphys.2021.100393","10.1038/s41565-020-0647-z"
"10.1016/j.mtphys.2021.100393","10.1038/s41565-020-0655-z"
"10.1016/j.mtphys.2021.100393","10.1021/acsami.9b02086"
"10.1016/j.mtphys.2021.100393","10.1016/j.mtadv.2020.100125"
"10.1016/j.mtphys.2021.100393","10.1038/s41467-018-04886-2"
"10.1016/j.mtphys.2021.100393","10.1021/acsnano.7b05726"
"10.1016/j.mtphys.2021.100393","10.1002/adfm.202004609"
"10.1016/j.mtphys.2021.100393","10.1002/adfm.201901106"
"10.1016/j.mtphys.2021.100393","10.1016/j.isci.2020.101809"
"10.1016/j.mtphys.2021.100393","10.1021/acsami.9b01841"
"10.1016/j.mtphys.2021.100393","10.1038/s41427-019-0118-x"
"10.1016/j.mtphys.2021.100393","10.1002/smll.201901423"
"10.1016/j.mtphys.2021.100393","10.1002/adma.201203680"
"10.1016/j.mtphys.2021.100393","10.1109/TED.2011.2147791"
"10.1016/j.mtphys.2021.100393","10.1038/s41565-019-0593-9"
"10.1016/j.mtphys.2021.100393","10.1016/j.nanoen.2019.104262"
"10.1016/j.mtphys.2021.100393","10.1016/j.neunet.2018.08.012"
"10.1016/j.mtphys.2021.100393","10.1063/1.5124027"
"10.1016/j.mtphys.2021.100393","10.1063/1.5124915"
"10.1016/j.mtphys.2021.100393","10.1038/s41565-019-0501-3"
"10.1088/2634-4386/ac4a84","10.1002/aisy.202000162"
"10.1088/2634-4386/ac4a84","10.1038/s41565-020-0647-z"
"10.1088/2634-4386/ac4a84","10.1038/s41565-020-0655-z"
"10.1088/2634-4386/ac4a84","10.1002/aisy.202000180"
"10.1088/2634-4386/ac4a84","10.1002/inf2.12198"
"10.1109/LED.2023.3290998","10.1109/LED.2022.3149900"
"10.1109/LED.2023.3290998","10.1088/1361-6463/ac2868"
"10.1016/j.matt.2020.04.013","10.1002/adma.201902761"
"10.1021/acsomega.1c04287","10.1109/LED.2019.2898443"
"10.1021/acsomega.1c04287","10.1002/adma.201604310"
"10.1021/acsomega.1c04287","10.1109/TNNLS.2013.2296777"
"10.1021/acsomega.1c04287","10.1063/1.5122249"
"10.1021/acsomega.1c04287","10.1038/s41565-020-0655-z"
"10.1109/irps.2019.8720609","10.1038/s41586-018-0180-5"
"10.1002/sstr.202200064","10.1038/s41928-019-0331-1"
"10.1002/sstr.202200064","10.1038/s41928-019-0360-9"
"10.1002/sstr.202200064","10.1038/s42254-020-0208-2"
"10.1002/sstr.202200064","10.1038/s41565-020-0647-z"
"10.1002/sstr.202200064","10.7567/APEX.11.030101"
"10.1002/sstr.202200064","10.1038/nature23011"
"10.1002/sstr.202200064","10.1007/s11432-021-3336-8"
"10.1002/sstr.202200064","10.1002/aelm.201901107"
"10.1002/sstr.202200064","10.1093/nsr/nwaa172"
"10.1002/sstr.202200064","10.1038/s41586-020-03063-0"
"10.1002/sstr.202200064","10.1038/s41565-019-0501-3"
"10.1002/sstr.202200064","10.1002/adma.202103672"
"10.1002/sstr.202200064","10.1002/aelm.202100465"
"10.1117/12.2656106","10.1038/s41566-020-00754-y"
"10.1117/12.2322182","10.1109/TED.2011.2147791"
"10.1002/aisy.202200123","10.1038/s41928-019-0360-9"
"10.1002/aisy.202200123","10.1038/s42254-020-0208-2"
"10.1002/aisy.202200123","10.1038/nature23011"
"10.1002/aisy.202200123","10.1002/adma.202103672"
"10.1109/mwscas48704.2020.9184557","10.1016/S0893-6080(97)00011-7"
"10.1109/mwscas48704.2020.9184557","10.1109/TBCAS.2017.2759700"
"10.1080/21663831.2022.2147803","10.1002/adfm.202107870"
"10.1080/21663831.2022.2147803","10.1063/5.0020014"
"10.1080/21663831.2022.2147803","10.1038/s43588-021-00184-y"
"10.1080/21663831.2022.2147803","10.1038/s41565-020-0655-z"
"10.1080/21663831.2022.2147803","10.1002/adma.201902761"
"10.1080/21663831.2022.2147803","10.1038/s41565-019-0593-9"
"10.1080/21663831.2022.2147803","10.1002/adma.202103672"
"10.1002/aisy.202200164","10.1002/adfm.201902374"
"10.1002/aisy.202200164","10.1002/adma.201902761"
"10.1002/aisy.202200164","10.1007/s11432-016-5565-1"
"10.1002/aisy.202200164","10.1002/inf2.12198"
"10.1145/3060403.3066873","10.1088/0957-4484/24/38/384010"
"10.1145/3060403.3066873","10.1002/adma.201203680"
"10.1109/SUM57928.2023.10224461","10.1021/nl904092h"
"10.1109/SUM57928.2023.10224461","10.3389/fnins.2013.00186"
"10.1109/SUM57928.2023.10224461","10.1002/adma.201203680"
"10.1109/SUM57928.2023.10224461","10.1109/TED.2011.2147791"
"10.1088/1361-6463/aaf784","10.1145/2541940.2541967"
"10.1088/1361-6463/aaf784","10.1109/ISCA.2016.13"
"10.1088/1361-6463/aaf784","10.1021/nl904092h"
"10.1088/1361-6463/aaf784","10.1109/ISCA.2016.12"
"10.1088/1361-6463/aaf784","10.1039/c6nr00476h"
"10.1088/1361-6463/aaf784","10.1109/LED.2017.2719161"
"10.1088/1361-6463/aaf784","10.1109/TED.2011.2147791"
"10.1117/12.2554915","10.1063/1.4838096"
"10.1117/12.2554915","10.1109/ISCA.2016.13"
"10.1117/12.2554915","10.1021/nl904092h"
"10.1117/12.2554915","10.1145/2744769.2744783"
"10.1117/12.2554915","10.1145/3287624.3288743"
"10.1117/12.2554915","10.1109/ISCA.2016.12"
"10.1109/ACCESS.2019.2961166","10.1109/LED.2019.2898443"
"10.1109/ACCESS.2019.2961166","10.1002/adma.201604310"
"10.1109/ACCESS.2019.2961166","10.1021/nl904092h"
"10.1109/ACCESS.2019.2961166","10.1109/LED.2018.2860053"
"10.1109/ACCESS.2019.2961166","10.1063/1.5049137"
"10.1002/aisy.202000162","10.1002/aisy.202000040"
"10.1002/aisy.202000162","10.1002/aisy.201900118"
"10.1002/aisy.202000162","10.1002/adfm.201801690"
"10.1002/aisy.202000162","10.1063/1.5122249"
"10.1002/aisy.202000162","10.1002/adom.201900766"
"10.1002/aisy.202000162","10.1038/s41565-020-0647-z"
"10.1002/aisy.202000162","10.1002/adma.201902761"
"10.1002/aisy.202000162","10.1002/advs.201903480"
"10.1002/aisy.202000162","10.1186/s11671-019-2933-y"
"10.1002/aisy.202000162","10.1002/pssr.201900082"
"10.1002/aisy.202000162","10.1002/aisy.201900136"
"10.1109/TNS.2019.2957477","10.1145/3126908.3126964"
"10.1088/2632-959X/acd70c","10.1021/acsami.9b10072"
"10.1088/2632-959X/acd70c","10.1088/1741-2560/13/5/051001"
"10.1088/2632-959X/acd70c","10.1016/j.jmst.2021.04.071"
"10.1088/2632-959X/acd70c","10.1088/0957-4484/24/38/384010"
"10.1088/2632-959X/acd70c","10.1002/aisy.202100017"
"10.1088/2632-959X/acd70c","10.1088/1361-6463/aade3f"
"10.1088/2632-959X/acd70c","10.1038/s41467-022-31157-y"
"10.1088/2632-959X/acd70c","10.1109/LED.2016.2622716"
"10.1088/2632-959X/acd70c","10.1038/s41566-020-00754-y"
"10.1088/2632-959X/acd70c","10.1002/admt.201800589"
"10.1088/2632-959X/acd70c","10.1063/5.0124217"
"10.1088/2632-959X/acd70c","10.1002/adfm.202004609"
"10.1088/2632-959X/acd70c","10.1038/s41565-019-0501-3"
"10.1088/1741-2560/13/5/051001","10.1021/nl904092h"
"10.1109/TCAD.2017.2729466","10.1109/ISCA.2016.13"
"10.1109/TCAD.2017.2729466","10.1109/TNNLS.2013.2296777"
"10.1109/TCAD.2017.2729466","10.1021/nl904092h"
"10.1109/TCAD.2017.2729466","10.1109/ISCA.2016.42"
"10.1109/TCAD.2017.2729466","10.1016/S0893-6080(97)00011-7"
"10.1109/TCAD.2017.2729466","10.1109/ISCA.2016.12"
"10.3389/fnins.2022.959626","10.1109/TNNLS.2013.2296777"
"10.3389/fnins.2022.959626","10.1002/aisy.202000105"
"10.3389/fnins.2022.959626","10.1088/1361-6463/aade3f"
"10.3389/fnins.2022.959626","10.1016/S0893-6080(97)00011-7"
"10.3389/fnins.2022.959626","10.1109/TBCAS.2017.2759700"
"10.3389/fnins.2022.959626","10.1109/IROS45743.2020.9340861"
"10.1002/adpr.202000212","10.1088/1361-6528/aba70f"
"10.1002/adpr.202000212","10.1515/nanoph-2020-0172"
"10.1002/adpr.202000212","10.1515/nanoph-2016-0139"
"10.1002/adpr.202000212","10.1063/1.5129762"
"10.1002/adpr.202000212","10.1109/JSTQE.2019.2927582"
"10.1002/adpr.202000212","10.1364/OL.395235"
"10.1002/adpr.202000212","10.1109/JSTQE.2020.2975564"
"10.1002/adpr.202000212","10.1038/s41586-020-03063-0"
"10.1002/aelm.202201060","10.1038/s41928-019-0360-9"
"10.1002/aelm.202201060","10.1038/s41578-022-00434-z"
"10.1002/aelm.202201060","10.1038/s41586-020-2735-5"
"10.1002/aelm.202201060","10.1038/s42254-020-0208-2"
"10.1002/aelm.202201060","10.1038/s41467-022-30539-6"
"10.1002/aelm.202201060","10.1038/nature23011"
"10.1002/aelm.202201060","10.1002/aisy.202000001"
"10.7498/aps.71.20220350","10.1002/adom.201400472"
"10.7498/aps.71.20220350","10.1002/aisy.201900118"
"10.7498/aps.71.20220350","10.1021/nl904092h"
"10.7498/aps.71.20220350","10.1016/j.isci.2020.101889"
"10.7498/aps.71.20220350","10.1002/adfm.201908901"
"10.7498/aps.71.20220350","10.1002/adom.201900766"
"10.7498/aps.71.20220350","10.1016/j.nanoen.2018.08.018"
"10.7498/aps.71.20220350","10.1002/adfm.202101201"
"10.7498/aps.71.20220350","10.1002/inf2.12012"
"10.1002/adfm.202305791","10.1038/s41586-020-03063-0"
"10.1002/adfm.202305791","10.1002/adfm.202005443"
"10.1002/adfm.202305791","10.1039/d0nr04950f"
"10.1002/adfm.202305791","10.1002/aelm.201901408"
"10.1002/adfm.202305791","10.1002/adfm.202102015"
"10.1002/adfm.202305791","10.1021/acsnano.0c08921"
"10.1002/adfm.202305791","10.1039/c8nr07133k"
"10.1002/adfm.202305791","10.1002/adma.202007851"
"10.1002/adfm.202305791","10.1021/acsaelm.9b00788"
"10.1002/adfm.202305791","10.1002/admt.202201125"
"10.1002/adfm.202305791","10.1021/acsami.9b02086"
"10.1002/adfm.202305791","10.1002/adfm.201902538"
"10.1002/adfm.202305791","10.1016/j.nanoen.2018.08.018"
"10.1002/adfm.202305791","10.1002/adfm.201901106"
"10.1002/adfm.202305791","10.1002/adfm.202101201"
"10.1002/adfm.202305791","10.1088/2058-8585/ac4203"
"10.1002/adfm.202305791","10.1002/adfm.202100069"
"10.1002/adfm.202305791","10.1016/j.mattod.2022.09.012"
"10.1002/adfm.202305791","10.1002/inf2.12198"
"10.1002/adfm.202305791","10.1007/s12274-021-3381-4"
"10.1002/adfm.202305791","10.1038/s41565-019-0501-3"
"10.1002/adfm.202305791","10.1002/adma.201800195"
"10.1002/adfm.202305791","10.1007/s11432-021-3326-6"
"10.1088/2634-4386/abf151","10.1109/TBCAS.2018.2834558"
"10.1088/2634-4386/abf151","10.1016/j.bica.2016.11.002"
"10.1088/2634-4386/abf151","10.1109/TBCAS.2017.2759700"
"10.1088/2634-4386/abf151","10.1038/nature23011"
"10.1088/2634-4386/abf151","10.1038/s41586-020-2782-y"
"10.1109/IEDM13553.2020.9371915","10.3389/fnins.2016.00333"
"10.1109/IEDM13553.2020.9371915","10.1038/s41565-020-0655-z"
"10.1021/acsami.9b10072","10.1126/science.aaw5581"
"10.1021/acsami.9b10072","10.1021/nl904092h"
"10.1021/acsami.9b10072","10.1002/adma.201800195"
"10.1109/TED.2022.3173246","10.1021/acs.nanolett.9b00180"
"10.1109/TED.2022.3173246","10.1002/adfm.201801690"
"10.1109/TED.2022.3173246","10.1016/j.nanoen.2021.106010"
"10.1109/TED.2022.3173246","10.1021/acsami.1c08424"
"10.1109/TED.2022.3173246","10.1021/acsami.9b22925"
"10.1109/ISCAS.2018.8351840","10.1016/j.bica.2016.07.007"
"10.1109/ISCAS.2018.8351840","10.1021/nl904092h"
"10.1002/adfm.202307729","10.1126/science.aaw5581"
"10.1002/adfm.202307729","10.1038/s41586-021-03453-y"
"10.1002/adfm.202307729","10.1016/j.isci.2018.06.010"
"10.1002/adfm.202307729","10.1126/scirobotics.abl8419"
"10.1002/adfm.202307729","10.1038/s43588-021-00184-y"
"10.1002/adfm.202307729","10.1088/1361-6528/ac5cfe"
"10.1002/adfm.202307729","10.1557/mrs.2020.196"
"10.1002/adfm.202307729","10.1016/j.neunet.2018.08.012"
"10.1002/adfm.202307729","10.1002/adma.202200393"
"10.1002/adfm.202307729","10.1093/nsr/nwac158"
"10.1109/AICAS54282.2022.9869902","10.1145/2541940.2541967"
"10.1109/AICAS54282.2022.9869902","10.1109/ISCA.2016.13"
"10.1109/AICAS54282.2022.9869902","10.1109/TNNLS.2013.2296777"
"10.1109/AICAS54282.2022.9869902","10.1088/0957-4484/24/38/384010"
"10.1109/AICAS54282.2022.9869902","10.1021/nl904092h"
"10.1016/j.matchemphys.2022.126263","10.1016/j.orgel.2020.106019"
"10.1016/j.matchemphys.2022.126263","10.1021/nl904092h"
"10.1016/j.matchemphys.2022.126263","10.1039/c9nr08979a"
"10.1016/j.matchemphys.2022.126263","10.1038/s41598-018-21057-x"
"10.1016/j.matchemphys.2022.126263","10.1002/pol.20210502"
"10.1016/j.matchemphys.2022.126263","10.1016/j.nanoen.2021.106010"
"10.1016/j.matchemphys.2022.126263","10.1021/acsami.1c08424"
"10.1016/j.matchemphys.2022.126263","10.1021/acsami.0c00635"
"10.1016/j.matchemphys.2022.126263","10.1021/acsami.9b22925"
"10.1109/ICOIN50884.2021.9333967","10.1016/j.sysarc.2019.01.011"
"10.1109/ICOIN50884.2021.9333967","10.1109/ACCESS.2020.2985839"
"10.3390/photonics9100698","10.1109/TNNLS.2018.2874571"
"10.3390/photonics9100698","10.3390/photonics8060205"
"10.3390/photonics9100698","10.1109/HPCA47549.2020.00046"
"10.3390/photonics9100698","10.1038/s41566-022-01020-z"
"10.3390/photonics9100698","10.1038/s41586-020-03063-0"
"10.1088/2634-4386/ac8a6a","10.1109/TNNLS.2013.2296777"
"10.1088/2634-4386/ac8a6a","10.1002/aelm.201600090"
"10.1088/2634-4386/ac8a6a","10.1021/acsami.9b10072"
"10.1088/2634-4386/ac8a6a","10.1038/s41928-019-0270-x"
"10.1088/2634-4386/ac8a6a","10.1002/adfm.202005443"
"10.1088/2634-4386/ac8a6a","10.1039/d0nr04950f"
"10.1088/2634-4386/ac8a6a","10.1021/acsami.9b21747"
"10.1088/2634-4386/ac8a6a","10.1002/aelm.201600090"
"10.1088/2634-4386/ac8a6a","10.1002/aisy.201900118"
"10.1088/2634-4386/ac8a6a","10.1016/j.apmt.2020.100641"
"10.1088/2634-4386/ac8a6a","10.1021/nl904092h"
"10.1088/2634-4386/ac8a6a","10.1038/s41598-018-35828-z"
"10.1088/2634-4386/ac8a6a","10.1016/j.isci.2020.101889"
"10.1088/2634-4386/ac8a6a","10.1016/j.isci.2020.101676"
"10.1088/2634-4386/ac8a6a","10.1007/s40820-021-00784-3"
"10.1088/2634-4386/ac8a6a","10.1002/aisy.202100017"
"10.1088/2634-4386/ac8a6a","10.1002/adom.201900766"
"10.1088/2634-4386/ac8a6a","10.1039/d0mh01730b"
"10.1088/2634-4386/ac8a6a","10.1002/smll.202001504"
"10.1088/2634-4386/ac8a6a","10.1088/2053-1583/ac210a"
"10.1088/2634-4386/ac8a6a","10.1038/s41565-020-0647-z"
"10.1088/2634-4386/ac8a6a","10.1016/j.mtphys.2021.100393"
"10.1088/2634-4386/ac8a6a","10.1021/acsami.1c01076"
"10.1088/2634-4386/ac8a6a","10.1002/adfm.202004609"
"10.1088/2634-4386/ac8a6a","10.1002/adfm.201901106"
"10.1088/2634-4386/ac8a6a","10.1016/j.scib.2019.01.016"
"10.1088/2634-4386/ac8a6a","10.1002/aelm.201600100"
"10.1088/2634-4386/ac8a6a","10.1002/smll.201901423"
"10.1088/2634-4386/ac8a6a","10.1063/1.5124027"
"10.1088/2634-4386/ac8a6a","10.1002/inf2.12012"
"10.1088/2634-4386/ac8a6a","10.1038/s41565-019-0501-3"
"10.1088/2634-4386/ac8a6a","10.1002/adma.201800195"
"10.1002/aisy.201900189","10.1038/s41586-018-0180-5"
"10.1002/aisy.201900189","10.1038/s41928-019-0270-x"
"10.1002/aisy.201900189","10.1109/LED.2019.2898443"
"10.1002/aisy.201900189","10.1021/nl904092h"
"10.1002/aisy.201900189","10.1109/ISCA.2016.12"
"10.1002/aisy.201900189","10.1039/c6nr00476h"
"10.1002/aisy.201900189","10.1126/sciadv.aau8170"
"10.1109/ijcnn48605.2020.9206920","10.1109/TBCAS.2017.2759700"
"10.1002/adfm.202005443","10.1515/nanoph-2019-0543"
"10.1002/adfm.202005443","10.1021/acsami.9b21747"
"10.1002/adfm.202005443","10.1002/aisy.201900118"
"10.1002/adfm.202005443","10.1039/c8nr07133k"
"10.1002/adfm.202005443","10.1016/j.mtnano.2019.100059"
"10.1002/adfm.202005443","10.1021/nl904092h"
"10.1002/adfm.202005443","10.1002/admt.201800457"
"10.1002/adfm.202005443","10.1002/adom.201900766"
"10.1002/adfm.202005443","10.1088/2053-1583/ab23ba"
"10.1002/adfm.202005443","10.1038/s41565-020-0647-z"
"10.1002/adfm.202005443","10.1021/acsnano.7b05726"
"10.1002/adfm.202005443","10.1007/s11432-016-5565-1"
"10.1002/adfm.202005443","10.1002/admt.201800589"
"10.1002/adfm.202005443","10.1002/admt.201900037"
"10.1002/adfm.202005443","10.1002/aelm.201901107"
"10.1002/adfm.202005443","10.1002/adfm.201901106"
"10.1002/adfm.202005443","10.1016/j.scib.2019.01.016"
"10.1002/adfm.202005443","10.1002/pssr.201900082"
"10.1002/adfm.202005443","10.1088/1674-1056/ab75da"
"10.1002/adfm.202005443","10.1002/smll.201901423"
"10.1002/adfm.202005443","10.1002/aelm.201700032"
"10.1002/adfm.202005443","10.1063/1.5124027"
"10.1002/adfm.202005443","10.1038/s41565-019-0501-3"
"10.1002/adfm.202005443","10.1002/adma.201800195"
"10.1021/acsami.9b22925","10.1126/science.aaw5581"
"10.1021/acsami.9b22925","10.1021/acs.nanolett.9b00180"
"10.1021/acsami.9b22925","10.1002/adfm.201902374"
"10.1021/acsami.9b22925","10.1021/acsami.9b02086"
"10.1021/acsami.9b22925","10.1002/adfm.201901106"
"10.1109/TED.2022.3207710","10.1109/IRPS46558.2021.9405120"
"10.1109/TED.2022.3207710","10.1088/1361-6463/aade3f"
"10.1109/EDTM50988.2021.9420812","10.1109/TED.2020.3014566"
"10.1038/s41586-020-2782-y","10.1145/2996864"
"10.1038/s41586-020-2782-y","10.1016/S0893-6080(97)00011-7"
"10.3390/molecules25112550","10.1016/j.vlsi.2017.10.009"
"10.3390/molecules25112550","10.1109/LED.2019.2921322"
"10.3390/molecules25112550","10.1038/s41928-019-0360-9"
"10.3390/molecules25112550","10.1088/1361-6528/aa7af5"
"10.3390/molecules25112550","10.1016/S0893-6080(97)00011-7"
"10.3390/molecules25112550","10.1063/1.5042408"
"10.3390/molecules25112550","10.1109/JETCAS.2016.2533298"
"10.3390/molecules25112550","10.1063/1.4838096"
"10.3390/molecules25112550","10.1002/adfm.201902538"
"10.3390/molecules25112550","10.1002/admt.201800589"
"10.1186/s43074-020-0001-6","10.1515/nanoph-2016-0139"
"10.1186/s43074-020-0001-6","10.1088/1741-2560/13/5/051001"
"10.1186/s43074-020-0001-6","10.1002/adom.201400472"
"10.1186/s43074-020-0001-6","10.1021/nl904092h"
"10.1038/s41467-022-30539-6","10.1038/s41586-020-2735-5"
"10.1038/s41467-022-30539-6","10.1063/1.5124915"
"10.1088/1361-6463/ac2868","10.3389/fnins.2016.00333"
