"paper_id","category","year","keywords","cited_by"
"10.1117/1.JMM.20.4.041206","EdgeML",2021,"prediction learning important intelligence relatively estimation acceptance increasingly metrology","1"
"10.1109/TBDATA.2018.2829886","EdgeML",2020,"learning differential methods sensitive implement strategy protection training datasets dealing","3"
"10.1016/j.future.2021.06.037","EdgeML",2021,"computing increasingly developed ecosystem important performance detection conducive learning existing","0"
"10.1007/s10586-022-03550-1","EdgeML",2022,"consumption placement performance utilized reduce improved computing resulting increasing deployment","1"
"10.1109/JSEN.2023.3287580","EdgeML",2023,"system models environment learning training model computing heterogeneous process processing","0"
"10.1103/PhysRevMaterials.3.033604","EdgeML",2019,"absorption structure coordination learning transition characterization element spectroscopy technique oxidation","0"
"10.1587/nolta.12.412","EdgeML",2021,"learning data system methods method servers consider machine desired secure","0"
"10.23919/JCC.2021.11.001","EdgeML",2021,"computing computation efficiency trending privacy development commerce numerous interest individual","0"
"10.1109/ACCESS.2023.3267471","EdgeML",2023,"continuum generated solutions application utilization efficiently increase computing mobility resources","0"
"10.1109/GLOBECOM46510.2021.9685493","EdgeML",2021,"system learning computation communication systems network mechanism modified resources distributed","1"
"10.1145/3453142.3492329","EdgeML",2021,"classification learning application framework computing setting devices computational constrained limited","1"
"10.3390/electronics10060689","EdgeML",2021,"critical systems deterministic operating applications solutions specialized integration processing management","0"
"10.1155/2022/9729343","EdgeML",2022,"applied techniques processing detection learning early segmentation usually objective","0"
"10.1016/j.comcom.2020.10.020","EdgeML",2020,"sampling centralized active classifiers classifier collection accessing complete requirement framework","0"
"10.12720/jait.14.1.153-159","EdgeML",2023,"computing solutions devices detection development processing processes environments improving operations","0"
"10.1109/icassp40776.2020.9054088","EdgeML",2020,"computing prediction framework continuously increasing emergence penetrating integrated effective reducing","0"
"10.1109/IITC51362.2021.9537421","EdgeML",2021,"grayscale control mechanical optimized dielectric implemented inter variation thickness layer","0"
"10.1016/j.neucom.2014.08.003","EdgeML",2015,"detection processing vision present progress fundamental important applications essential level","1"
"10.5220/0010444106850692","EdgeML",2021,"performance perspective reaching results especially agriculture significant economic countries techniques","0"
"10.1109/EDGE60047.2023.00056","EdgeML",2023,"development microcontrollers potential challenges computing increasingly particularly applications context application","0"
"10.3389/fncom.2020.00014","EdgeML",2020,"computing learning efficient demonstrate accelerating making probabilistic present simulations specifically","1"
"10.1007/978-3-031-13324-4_4","EdgeML",2022,"applications processing intelligence experienced variety particularly learning subset classification recognition","0"
"10.1007/978-981-19-7663-6_71","EdgeML",2023,"critical challenges decisions appropriate technique methods applications computational healthcare generate","0"
"10.1016/j.patrec.2020.07.010","EdgeML",2020,"substitution deletion insertion distance architectures learning presents distribution multivariate architecture","0"
"10.1088/1742-5468/ac7794","EdgeML",2022,"distribution states parametrized networks levels dependence approach visible statistical critical","0"
"10.1109/INFOCOM42981.2021.9488733","EdgeML",2021,"federated provisioning networks resource transference cumulative formulate convergence integer continuous","1"
"10.1016/j.procs.2020.03.289","EdgeML",2020,"computation devices performance making learning proposed education recognition entertainment fields","3"
"10.1109/ACCESS.2020.3041447","EdgeML",2020,"attention computing computation information learning multimodal modality structure compute development","0"
"10.1007/s11036-023-02241-4","EdgeML",2023,"telecommunications learning types transformation considered component industrial predicting significant intelligence","0"
"10.1109/ACCESS.2021.3050841","EdgeML",2021,"functionalities energy solutions learning management availability network based consumption increase","1"
"10.1145/3365871.3365889","EdgeML",2019,"computation processing approach activity classification communication capabilities connectivity traditionally potential","0"
"10.1016/j.comcom.2021.10.017","EdgeML",2022,"caching services distribution offloading concurrent proposed service response learning computing","0"
"10.3390/info14060318","EdgeML",2023,"networks centralized computational particularly mainly requirements furthermore effective accessible quantities","0"
"10.1016/j.compeleceng.2022.107763","EdgeML",2022,"models computing devices counting networks learning dealing large problems desirable","1"
"10.1145/3378679.3394528","EdgeML",2020,"constrained participation asynchronous computing environments collaborative related learning participating including","4"
"10.1109/GCAIoT53516.2021.9692980","EdgeML",2021,"sensitive constraints applications approach detection order improving prediction separate carefully","0"
"10.1109/ICC45855.2022.9838933","EdgeML",2022,"computing applications resources systems selection feature enable industries limitations response","0"
"10.1109/MASS56207.2022.00118","EdgeML",2022,"classification computing network architecture learning applications detection intrusion systems cybersecurity","0"
"10.1109/Confluence51648.2021.9377095","EdgeML",2021,"computing consumption facilitating fundamental technology networks applications different network designing","1"
"10.1109/icumt51630.2020.9222418","EdgeML",2020,"network applications elements artificial based significant conventionally particularly aiming paradigm","0"
"10.1109/ICBDA57405.2023.10104736","EdgeML",2023,"learning existing enabling enable participants training constraints distribution challenges dynamics","0"
"10.1002/cjoc.202000393","EdgeML",2021,"learning material development application developments traditional scientific discovery oriented functional","0"
"10.1063/5.0104344","EdgeML",2022,"predictive approach learning developing models dynamics mainstream developments processing adaptations","0"
"10.1145/3511808.3557080","EdgeML",2022,"world usually partition problem collaborative worldwide services attention distributions underlying","0"
"10.1145/1857893.1857898","EdgeML",2010,"constancy combination perceptual ability objects important system vision necessary robust","1"
"10.1007/s10489-020-01641-3","EdgeML",2020,"performance recognition function variable classification evaluation different inconsistent mechanical main","0"
